47117412	24	3	3	0	113.2699966430664	23.1299991607666	60000
47408019	24	2	3	1	121.47000122070312	31.229999542236328	6000
47555861	1	5	4	2	113.2699966430664	23.1299991607666	17500
47722396	12	5	3	3.5	120.30000305175781	31.56999969482422	6500
48096428	12	5	4	6	113.2699966430664	23.1299991607666	17500
48100407	17	5	4	1	114.30000305175781	30.600000381469727	14583
48162935	12	2	3	3.5	123.43000030517578	41.79999923706055	6000
48163015	12	2	3	3.5	126.52999877929688	45.79999923706055	6000
48163076	12	2	3	3.5	121.62000274658203	38.91999816894531	6000
48163128	12	2	3	3.5	125.31999969482422	43.900001525878906	6000
48165210	12	2	3	3.5	126.52999877929688	45.79999923706055	6000
48258818	21	5	4	1	119.94999694824219	31.780000686645508	7500
48452708	1	10	4	3.5	121.47000122070312	31.229999542236328	12500
48631402	1	5	4	2	114.05000305175781	22.549999237060547	10417
48662997	1	5	3	3.5	120.58000183105469	31.299999237060547	12500
48758100	17	5	3	2	113.2699966430664	23.1299991607666	12500
48949479	21	5	3	2	121.47000122070312	31.229999542236328	8500
49250229	7	2	4	0	113.2699966430664	23.1299991607666	17500
49276796	1	5	4	0	113.2699966430664	23.1299991607666	11500
49285924	21	5	4	0	114.30000305175781	30.600000381469727	10417
49351709	12	10	3	0	112.55000305175781	37.869998931884766	3200
49412777	13	5	4	2	121.47000122070312	31.229999542236328	17500
49430829	21	5	4	3.5	116.4000015258789	39.900001525878906	12500
49516374	21	5	4	6	113.2699966430664	23.1299991607666	5250
49519408	21	5	3	2	113.2699966430664	23.1299991607666	5250
49521586	24	5	3	1	113.2699966430664	23.1299991607666	3750
49522507	24	5	4	6	113.2699966430664	23.1299991607666	11500
49654744	3	5	4	2	121.47000122070312	31.229999542236328	11500
49670392	24	5	2	0	113.2699966430664	23.1299991607666	5250
49714036	21	5	3	0	106.55000305175781	29.56999969482422	6000
49785817	21	5	3	3.5	121.47000122070312	31.229999542236328	6000
49803629	12	5	4	6	114.30000305175781	30.600000381469727	9000
49943355	24	5	3	2	113.2699966430664	23.1299991607666	3750
50098454	21	3	4	0	113.2699966430664	23.1299991607666	11500
50299852	12	5	4	3.5	116.4000015258789	39.900001525878906	7500
50309980	1	5	4	2	120.1500015258789	30.280000686645508	17500
50311687	21	10	4	1	113.12000274658203	23.020000457763672	9000
50318775	1	3	4	3.5	114.05000305175781	22.549999237060547	15000
50351181	24	3	2	1	121.47000122070312	31.229999542236328	7000
50351250	3	3	2	1	121.47000122070312	31.229999542236328	7000
51022265	21	5	3	2	113.2699966430664	23.1299991607666	5250
51067847	1	5	4	6	113.2699966430664	23.1299991607666	16500
51136680	24	5	5	3.5	116.4000015258789	39.900001525878906	45000
51211903	21	3	4	0	116.4000015258789	39.900001525878906	14000
51270764	1	5	4	0	121.47000122070312	31.229999542236328	12500
51275647	18	10	3	1	113.56999969482422	22.270000457763672	7000
51479321	1	5	3	3.5	113.56999969482422	22.270000457763672	9000
51895323	1	5	4	3.5	121.47000122070312	31.229999542236328	13000
51899079	12	5	3	0	113.2699966430664	23.1299991607666	5250
51967465	15	5	3	1	110.31999969482422	20.030000686645508	3750
52109110	19	5	3	2	121.47000122070312	31.229999542236328	15000
52682196	21	5	4	3.5	121.47000122070312	31.229999542236328	11500
52908819	24	5	4	0	120.1500015258789	30.280000686645508	5250
53098005	1	5	4	3.5	116.4000015258789	39.900001525878906	9000
53100749	18	5	4	6	116.4000015258789	39.900001525878906	22500
53301251	21	5	3	2	113.2699966430664	23.1299991607666	5500
53385799	15	5	4	0	118.37999725341797	31.329999923706055	6000
53472333	10	5	5	6	116.4000015258789	39.900001525878906	17500
53487858	18	5	3	2	120.1500015258789	30.280000686645508	8000
53670953	24	4	4	3.5	121.47000122070312	31.229999542236328	16667
53838613	21	5	3	3.5	116.4000015258789	39.900001525878906	17500
53882578	21	5	3	0	106.55000305175781	29.56999969482422	11500
53950018	12	5	4	1	121.47000122070312	31.229999542236328	15000
54020020	1	5	4	3.5	121.47000122070312	31.229999542236328	21000
54124335	15	10	3	0	108.93000030517578	34.27000045776367	5500
54204141	1	2	4	3.5	116.4000015258789	39.900001525878906	17500
54342863	1	5	4	6	114.30000305175781	30.600000381469727	12500
54346930	12	5	3	3.5	121.47000122070312	31.229999542236328	28000
54355717	21	5	4	6	121.47000122070312	31.229999542236328	20000
54372229	21	5	4	2	121.47000122070312	31.229999542236328	10500
54372395	21	5	3	1	121.47000122070312	31.229999542236328	5000
54475727	1	5	4	1	113.2699966430664	23.1299991607666	12500
54539317	12	10	3	1	108.93000030517578	34.27000045776367	3750
54553325	1	5	4	3.5	114.30000305175781	30.600000381469727	7000
54996881	12	5	4	3.5	121.47000122070312	31.229999542236328	10500
55065574	5	5	4	1	116.4000015258789	39.900001525878906	12500
55131679	12	5	3	6	114.30000305175781	30.600000381469727	12500
55133546	18	5	4	2	114.30000305175781	30.600000381469727	8500
55133585	18	5	4	3.5	114.30000305175781	30.600000381469727	12500
55133620	12	5	4	6	114.30000305175781	30.600000381469727	12500
55315788	1	5	4	6	121.47000122070312	31.229999542236328	17500
55358804	24	5	6	0	114.05000305175781	22.549999237060547	27083
55376888	1	5	4	6	121.47000122070312	31.229999542236328	20000
55381150	1	1	4	1	121.47000122070312	31.229999542236328	14000
55445920	1	5	4	6	116.4000015258789	39.900001525878906	22500
55641548	16	5	3	0	120.75	30.75	4500
55679978	20	2	4	6	118.77999877929688	32.06999969482422	12500
55681530	12	5	3	3.5	118.77999877929688	32.06999969482422	3750
55864186	3	5	4	3.5	120.1500015258789	30.280000686645508	12500
55876416	12	10	5	1	114.05000305175781	22.549999237060547	10417
55895382	12	5	3	1	121.47000122070312	31.229999542236328	11500
55902407	12	5	3	3.5	121.47000122070312	31.229999542236328	5250
55987012	1	5	3	3.5	121.47000122070312	31.229999542236328	20000
56069025	19	3	4	0	120.1500015258789	30.280000686645508	8000
56204430	15	5	3	0	120.1500015258789	30.280000686645508	10416
56235305	3	5	3	0	114.30000305175781	30.600000381469727	13000
56388528	1	5	4	1	113.2699966430664	23.1299991607666	8000
56394932	12	3	3	1	121.47000122070312	31.229999542236328	7000
56395400	24	3	3	0	121.47000122070312	31.229999542236328	7000
56454251	21	5	3	1	117.19999694824219	39.119998931884766	4500
56499420	12	5	3	1	114.05000305175781	22.549999237060547	3750
56553528	18	5	4	3.5	121.47000122070312	31.229999542236328	12500
56672347	12	5	4	6	113.2699966430664	23.1299991607666	21000
56729609	11	5	3	6	113.2699966430664	23.1299991607666	30000
56837218	24	11	4	3.5	120.1500015258789	30.280000686645508	12500
56851751	16	4	4	6	113.2699966430664	23.1299991607666	20000
57005513	12	5	4	3.5	116.4000015258789	39.900001525878906	17500
57021668	5	4	4	0	112.93000030517578	28.229999542236328	7500
57077975	1	5	4	3.5	113.2699966430664	23.1299991607666	17500
57187046	12	5	4	3.5	115.8499984741211	28.68000030517578	7083
57191997	21	5	3	3.5	118.77999877929688	32.06999969482422	5250
57308136	24	2	3	2	113.75	23.049999237060547	4150
57326896	17	5	4	3.5	116.4000015258789	39.900001525878906	17500
57336244	8	5	4	0	121.47000122070312	31.229999542236328	9000
57416384	24	3	6	0	116.4000015258789	39.900001525878906	10417
57446405	1	3	3	2	113.2699966430664	23.1299991607666	10417
57447601	21	5	4	2	121.47000122070312	31.229999542236328	11500
57463800	7	5	4	0	121.47000122070312	31.229999542236328	22500
57678217	12	5	4	3.5	114.30000305175781	30.600000381469727	9000
57689282	12	5	4	3.5	121.47000122070312	31.229999542236328	9500
57723908	21	5	4	0	120.58000183105469	31.299999237060547	5250
57747108	24	5	4	0	102.72000122070312	25.049999237060547	7500
58003463	12	4	5	0	114.05000305175781	22.549999237060547	22916
58114107	19	5	3	1	113.2699966430664	23.1299991607666	7500
58121332	1	3	4	0	121.47000122070312	31.229999542236328	12500
58152467	20	5	3	1	121.47000122070312	31.229999542236328	11500
58346722	24	10	6	0	116.9800033569336	36.66999816894531	7500
58459718	13	3	4	3.5	121.47000122070312	31.229999542236328	20000
58595014	17	5	3	1	114.05000305175781	22.549999237060547	10000
58636605	24	10	4	0	114.05000305175781	22.549999237060547	6000
58640079	21	2	3	1	116.4000015258789	39.900001525878906	12500
58641305	1	5	4	6	114.05000305175781	22.549999237060547	20000
58675842	17	5	4	3.5	110.31999969482422	20.030000686645508	17500
58679478	17	5	3	3.5	123.43000030517578	41.79999923706055	7500
58737634	18	5	4	3.5	114.05000305175781	22.549999237060547	12500
58806102	6	5	4	0	120.1500015258789	30.280000686645508	11500
58890217	21	5	4	3.5	121.47000122070312	31.229999542236328	9500
58964501	15	5	3	0	121.47000122070312	31.229999542236328	5000
59052942	19	5	4	0	113.2699966430664	23.1299991607666	15000
59062074	21	3	4	3.5	114.05000305175781	22.549999237060547	23500
59063540	1	5	4	0	119.30000305175781	26.079999923706055	12500
59156391	6	3	5	0	121.47000122070312	31.229999542236328	11667
59253696	17	5	3	2	106.55000305175781	29.56999969482422	5750
59254106	11	5	3	2	106.55000305175781	29.56999969482422	4750
59340188	17	5	3	2	123.43000030517578	41.79999923706055	9000
59432205	21	4	4	6	120.1500015258789	30.280000686645508	11500
59433920	1	4	4	6	114.30000305175781	30.600000381469727	12000
59454679	12	3	5	0	121.47000122070312	31.229999542236328	9583
59480451	24	5	3	2	113.2699966430664	23.1299991607666	4000
59484616	18	5	4	2	120.1500015258789	30.280000686645508	12500
59488673	20	1	4	0	120.58000183105469	31.299999237060547	6500
59550510	24	5	4	0	116.4000015258789	39.900001525878906	7000
59584439	1	5	4	3.5	108.93000030517578	34.27000045776367	9000
59613460	1	5	4	2	118.77999877929688	32.06999969482422	15000
59628411	24	10	3	1	120.37999725341797	36.06999969482422	2500
59632722	12	11	3	3.5	112.93000030517578	28.229999542236328	10500
59671815	15	10	3	0	108.93000030517578	34.27000045776367	5500
59674038	21	5	3	1	104.06999969482422	30.670000076293945	5833
59674825	24	5	3	0	114.30000305175781	30.600000381469727	3750
59677542	3	4	4	3.5	104.06999969482422	30.670000076293945	12500
59718951	21	5	3	3.5	108.93000030517578	34.27000045776367	13500
59793274	21	5	4	0	121.47000122070312	31.229999542236328	7500
59873200	12	5	4	8.5	116.4000015258789	39.900001525878906	29167
59957432	12	5	4	6	106.55000305175781	29.56999969482422	12500
60080921	7	5	4	6	116.4000015258789	39.900001525878906	12500
60176580	21	5	4	3.5	113.2699966430664	23.1299991607666	11000
60188681	12	5	3	3.5	114.05000305175781	22.549999237060547	10000
60194597	1	5	4	6	114.05000305175781	22.549999237060547	17500
60302169	15	10	3	0	119.1500015258789	36.70000076293945	12500
60346373	12	5	4	0	114.05000305175781	22.549999237060547	12500
60382617	21	3	4	0	116.4000015258789	39.900001525878906	12500
60444954	18	10	3	6	121.47000122070312	31.229999542236328	14500
60468162	21	5	4	3.5	113.2699966430664	23.1299991607666	10500
60473658	20	5	4	1	118.77999877929688	32.06999969482422	11500
60522432	1	5	4	6	114.05000305175781	22.549999237060547	22500
60551471	15	5	3	1	113.2699966430664	23.1299991607666	9000
60584018	12	5	4	3.5	115.8499984741211	28.68000030517578	7083
60589332	12	3	2	0	121.47000122070312	31.229999542236328	5250
60605058	3	5	4	6	121.47000122070312	31.229999542236328	17500
60605059	3	5	4	6	120.1500015258789	30.280000686645508	17500
60609783	21	8	3	1	115.8499984741211	28.68000030517578	6500
60610817	21	8	3	2	115.8499984741211	28.68000030517578	7000
60700924	9	5	4	3.5	116.4000015258789	39.900001525878906	22500
60745584	18	5	3	2	104.06999969482422	30.670000076293945	8500
60757097	18	5	4	2	121.47000122070312	31.229999542236328	15000
60816729	6	4	4	3.5	118.77999877929688	32.06999969482422	7500
60830602	2	5	3	0	113.2699966430664	23.1299991607666	7500
60831313	18	5	4	0	113.2699966430664	23.1299991607666	10500
60881795	24	4	4	0	104.06999969482422	30.670000076293945	12500
60949436	1	5	4	6	113.2699966430664	23.1299991607666	20000
60972710	6	5	4	3.5	116.4000015258789	39.900001525878906	12500
60991045	1	5	4	0	113.2699966430664	23.1299991607666	11000
61011056	6	9	5	2	114.05000305175781	22.549999237060547	15500
61096069	12	5	3	1	119.94999694824219	31.780000686645508	5500
61120072	1	5	4	2	123.43000030517578	41.79999923706055	12500
61148860	6	5	3	2	114.05000305175781	22.549999237060547	7500
61187718	12	10	4	6	116.4000015258789	39.900001525878906	37500
61193454	13	5	4	0	121.47000122070312	31.229999542236328	7000
61269429	6	5	4	0	120.1500015258789	30.280000686645508	7500
61301409	17	5	3	3.5	113.2699966430664	23.1299991607666	10000
61303343	7	5	4	6	118.77999877929688	32.06999969482422	22500
61353439	10	4	4	2	119.30000305175781	26.079999923706055	12500
61370170	21	5	4	3.5	120.37999725341797	36.06999969482422	7000
61377962	7	4	4	3.5	113.2699966430664	23.1299991607666	12500
61379300	18	1	3	3.5	121.47000122070312	31.229999542236328	12500
61385285	21	10	4	3.5	108.93000030517578	34.27000045776367	6000
61477314	12	5	4	2	113.2699966430664	23.1299991607666	15000
61479162	21	10	3	1	114.05000305175781	22.549999237060547	6500
61500621	1	5	4	6	114.05000305175781	22.549999237060547	22500
61522252	7	1	4	6	121.47000122070312	31.229999542236328	37500
61553970	12	5	3	3.5	116.4000015258789	39.900001525878906	16667
61576119	24	5	3	1	106.55000305175781	29.56999969482422	10000
61580397	1	5	4	6	108.93000030517578	34.27000045776367	12500
61666522	12	5	4	8.5	118.77999877929688	32.06999969482422	22500
61689509	8	11	4	2	114.05000305175781	22.549999237060547	22500
61690409	3	1	4	6	120.58000183105469	31.299999237060547	20000
61691791	15	5	3	0	120.1500015258789	30.280000686645508	7500
61774309	3	2	4	6	121.47000122070312	31.229999542236328	20833
61795105	21	5	4	2	120.87999725341797	31.979999542236328	17500
61807471	18	10	4	6	114.05000305175781	22.549999237060547	17500
61833806	16	5	4	2	121.47000122070312	31.229999542236328	15000
61834673	6	1	4	1	121.47000122070312	31.229999542236328	10000
61903997	12	5	3	1	120.58000183105469	31.299999237060547	10000
61962959	19	5	4	3.5	121.55000305175781	29.8799991607666	9000
62067765	12	5	3	8.5	114.05000305175781	22.549999237060547	45833
62076686	12	5	3	1	114.05000305175781	22.549999237060547	12500
62098940	1	5	4	6	121.47000122070312	31.229999542236328	19500
62101409	18	5	4	1	113.2699966430664	23.1299991607666	12500
62144459	12	5	3	1	119.94999694824219	31.780000686645508	5000
62159610	21	5	4	3.5	116.4000015258789	39.900001525878906	12500
62185566	16	5	4	1	104.06999969482422	30.670000076293945	6250
62207720	1	5	4	1	120.58000183105469	31.299999237060547	17500
62211036	12	5	3	1	104.06999969482422	30.670000076293945	9000
62211110	12	5	3	1	106.55000305175781	29.56999969482422	9000
62241839	24	5	3	3.5	120.37999725341797	36.06999969482422	3750
62258082	1	5	4	6	121.47000122070312	31.229999542236328	20833
62264919	1	5	4	6	114.05000305175781	22.549999237060547	27500
62277848	21	5	4	0	102.72000122070312	25.049999237060547	10000
62278347	21	5	3	0	102.72000122070312	25.049999237060547	12500
62288373	6	5	3	1	118.77999877929688	32.06999969482422	3750
62291980	21	5	3	0	118.77999877929688	32.06999969482422	3750
62340905	3	2	4	2	121.47000122070312	31.229999542236328	13333
62342507	17	3	4	2	121.47000122070312	31.229999542236328	9000
62391085	18	5	3	3.5	116.4000015258789	39.900001525878906	12500
62425950	1	5	3	3.5	114.30000305175781	30.600000381469727	8000
62441360	20	5	4	1	114.05000305175781	22.549999237060547	7000
62486092	21	5	4	1	108.93000030517578	34.27000045776367	6000
62565579	8	5	4	6	113.2699966430664	23.1299991607666	11000
62647825	1	5	3	0	113.2699966430664	23.1299991607666	15000
62680837	1	5	4	6	113.62000274658203	34.75	7000
62715631	21	5	3	3.5	116.4000015258789	39.900001525878906	10000
62755609	1	11	4	0	114.05000305175781	22.549999237060547	22500
62763195	12	10	3	1	108.93000030517578	34.27000045776367	3750
62777899	15	5	3	1	104.06999969482422	30.670000076293945	9000
62777905	15	5	3	1	106.55000305175781	29.56999969482422	9000
62795520	1	5	3	3.5	114.30000305175781	30.600000381469727	7000
62824998	12	5	3	2	121.47000122070312	31.229999542236328	12500
62844772	13	5	4	2	116.4000015258789	39.900001525878906	12500
62855448	21	5	4	6	113.2699966430664	23.1299991607666	11500
62876995	19	5	3	1	121.47000122070312	31.229999542236328	12500
62955492	14	5	4	3.5	116.4000015258789	39.900001525878906	12500
62955508	14	5	4	3.5	116.4000015258789	39.900001525878906	12500
62955509	14	5	4	3.5	116.4000015258789	39.900001525878906	27500
62955510	14	5	4	3.5	116.4000015258789	39.900001525878906	35000
62963875	1	5	4	6	120.1500015258789	30.280000686645508	12500
62966151	12	2	4	0	118.77999877929688	32.06999969482422	6000
62985857	24	5	4	0	121.47000122070312	31.229999542236328	5250
62989885	21	5	4	6	119.94999694824219	31.780000686645508	15000
63040447	12	10	3	1	116.4000015258789	39.900001525878906	7000
63093869	15	3	3	3.5	121.47000122070312	31.229999542236328	7000
63110210	21	5	4	6	118.77999877929688	32.06999969482422	12500
63147714	1	3	4	8.5	121.47000122070312	31.229999542236328	20000
63202565	17	5	4	3.5	121.47000122070312	31.229999542236328	13500
63325856	5	10	4	6	116.4000015258789	39.900001525878906	14000
63381886	7	10	4	0	121.47000122070312	31.229999542236328	17500
63440690	9	5	4	0	121.47000122070312	31.229999542236328	12500
63478104	1	2	4	6	120.58000183105469	31.299999237060547	9000
63485727	3	3	4	8.5	114.30000305175781	30.600000381469727	13500
63528544	10	5	4	0	120.1500015258789	30.280000686645508	5250
63528787	1	5	3	1	113.75	23.049999237060547	4500
63556464	12	5	4	3.5	116.4000015258789	39.900001525878906	17500
63582873	12	5	4	0	126.52999877929688	45.79999923706055	5000
63622604	8	10	4	6	116.4000015258789	39.900001525878906	37500
63683017	1	1	4	0	120.58000183105469	31.299999237060547	10000
63695029	24	4	3	1	104.06999969482422	30.670000076293945	2500
63730396	21	3	3	1	121.47000122070312	31.229999542236328	12500
63748197	1	5	4	6	114.05000305175781	22.549999237060547	25000
63762631	1	5	4	6	121.47000122070312	31.229999542236328	15000
63786187	6	11	4	2	116.4000015258789	39.900001525878906	5250
63788571	5	5	4	3.5	121.47000122070312	31.229999542236328	14583
63796715	1	5	4	0	119.30000305175781	26.079999923706055	7000
63829909	7	10	4	3.5	121.47000122070312	31.229999542236328	20000
63841687	21	8	4	2	117.19999694824219	39.119998931884766	9500
63842743	1	4	4	6	116.4000015258789	39.900001525878906	20833
63847962	1	5	4	6	116.4000015258789	39.900001525878906	55000
63855805	21	5	3	3.5	116.4000015258789	39.900001525878906	12500
63871546	10	5	4	1	104.06999969482422	30.670000076293945	8000
63873506	3	5	4	2	120.1500015258789	30.280000686645508	15000
63876193	1	5	4	3.5	118.77999877929688	32.06999969482422	12500
63885313	15	5	3	2	114.30000305175781	30.600000381469727	6500
63917032	21	5	4	0	119.30000305175781	26.079999923706055	12500
63919519	24	5	3	1	113.2699966430664	23.1299991607666	4000
63919528	21	5	3	1	113.2699966430664	23.1299991607666	4000
63919536	15	5	3	1	113.2699966430664	23.1299991607666	6950
63980720	1	5	4	3.5	114.05000305175781	22.549999237060547	10000
64021163	24	5	1	0	121.47000122070312	31.229999542236328	2500
64085891	1	2	4	8.5	114.05000305175781	22.549999237060547	17500
64122550	6	2	5	1	121.47000122070312	31.229999542236328	12500
64122865	10	2	5	1	121.47000122070312	31.229999542236328	12500
64142747	19	5	4	3.5	121.47000122070312	31.229999542236328	11000
64147983	1	2	4	0	121.47000122070312	31.229999542236328	11500
64184078	1	5	4	0	113.2699966430664	23.1299991607666	30000
64184924	1	10	3	1	113.56999969482422	22.270000457763672	7000
64186656	1	5	3	1	120.58000183105469	31.299999237060547	6500
64199469	12	10	3	3.5	114.30000305175781	30.600000381469727	15000
64209759	21	4	4	0	113.2699966430664	23.1299991607666	7500
64209761	21	4	4	0	114.05000305175781	22.549999237060547	7500
64296807	1	5	3	3.5	116.4000015258789	39.900001525878906	12500
64297164	1	4	4	6	114.30000305175781	30.600000381469727	13000
64369805	15	5	3	2	118.77999877929688	32.06999969482422	14000
64377274	8	5	4	0	113.2699966430664	23.1299991607666	11000
64398494	24	5	3	3.5	113.2699966430664	23.1299991607666	7000
64418041	1	2	4	3.5	114.05000305175781	22.549999237060547	12500
64424017	1	5	4	2	121.47000122070312	31.229999542236328	25000
64493330	1	10	4	10	121.47000122070312	31.229999542236328	21000
64532031	6	5	4	1	116.4000015258789	39.900001525878906	7000
64532687	12	5	4	2	120.1500015258789	30.280000686645508	12500
64618149	12	5	4	1	121.47000122070312	31.229999542236328	7000
64620984	8	4	4	3.5	120.1500015258789	30.280000686645508	14583
64625425	10	5	3	0	116.4000015258789	39.900001525878906	24000
64631994	20	5	3	2	104.06999969482422	30.670000076293945	10000
64654687	1	5	3	3.5	121.47000122070312	31.229999542236328	17500
64656361	1	5	3	1	120.1500015258789	30.280000686645508	20000
64691101	21	5	5	0	119.4000015258789	32.400001525878906	7000
64699411	10	5	4	6	121.47000122070312	31.229999542236328	21000
64704771	12	5	3	1	120.1500015258789	30.280000686645508	9000
64786040	1	3	3	3.5	121.47000122070312	31.229999542236328	17500
64809355	1	8	4	2	113.75	23.049999237060547	6000
64859913	10	5	4	2	118.77999877929688	32.06999969482422	14583
64887493	12	5	4	3.5	114.30000305175781	30.600000381469727	9000
64903184	12	5	3	0	121.47000122070312	31.229999542236328	7500
64915338	1	5	3	2	114.05000305175781	22.549999237060547	8500
64926723	18	5	4	2	121.47000122070312	31.229999542236328	15000
64941004	18	10	4	0	116.4000015258789	39.900001525878906	11500
64941219	12	5	4	3.5	121.47000122070312	31.229999542236328	17500
64966591	17	5	3	1	114.05000305175781	22.549999237060547	10000
64983056	21	5	3	3.5	118.77999877929688	32.06999969482422	5833
64985112	8	5	3	2	116.4000015258789	39.900001525878906	7000
65013929	7	5	3	0	120.1500015258789	30.280000686645508	22500
65015374	1	5	4	3.5	113.2699966430664	23.1299991607666	17500
65033100	1	5	3	1	116.4000015258789	39.900001525878906	9000
65085332	4	5	3	0	121.47000122070312	31.229999542236328	6000
65099954	21	5	4	0	116.9800033569336	36.66999816894531	9000
65100227	24	5	4	0	118.77999877929688	32.06999969482422	5500
65100373	12	5	3	2	112.93000030517578	28.229999542236328	16667
65111392	21	5	4	0	113.2699966430664	23.1299991607666	11000
65126126	6	4	4	0	120.1500015258789	30.280000686645508	9000
65138203	15	5	3	1	120.1500015258789	30.280000686645508	9000
65192820	13	5	4	1	120.1500015258789	30.280000686645508	20000
65199469	21	5	4	0	113.2699966430664	23.1299991607666	10417
65201879	21	5	4	2	114.30000305175781	30.600000381469727	9000
65213549	15	5	3	1	113.2699966430664	23.1299991607666	9000
65216980	9	5	4	0	116.4000015258789	39.900001525878906	22500
65221982	17	2	3	3.5	121.47000122070312	31.229999542236328	12500
65231061	17	5	3	3.5	123.43000030517578	41.79999923706055	6000
65233989	15	5	3	0	113.2699966430664	23.1299991607666	4500
65237351	1	5	3	6	114.05000305175781	22.549999237060547	22500
65239657	17	5	3	2	113.2699966430664	23.1299991607666	12000
65308613	1	5	3	3.5	120.1500015258789	30.280000686645508	12500
65326896	12	5	3	1	102.72000122070312	25.049999237060547	9000
65328142	16	5	4	0	116.4000015258789	39.900001525878906	12500
65352987	1	5	4	0	114.05000305175781	22.549999237060547	22500
65371919	12	5	4	3.5	113.2699966430664	23.1299991607666	9000
65371920	12	5	4	3.5	114.05000305175781	22.549999237060547	9000
65379117	1	5	4	0	104.06999969482422	30.670000076293945	3750
65396760	3	5	3	3.5	121.47000122070312	31.229999542236328	7000
65396767	21	5	3	1	121.47000122070312	31.229999542236328	3750
65420870	24	4	4	2	114.05000305175781	22.549999237060547	8000
65433961	5	10	4	3.5	117.25	31.829999923706055	11500
65450445	5	5	4	2	121.47000122070312	31.229999542236328	12500
65450912	1	3	3	2	116.4000015258789	39.900001525878906	12500
65463570	1	5	4	3.5	121.47000122070312	31.229999542236328	15000
65475355	6	10	4	3.5	116.9800033569336	36.66999816894531	12000
65485095	1	5	4	2	114.30000305175781	30.600000381469727	5500
65485640	17	5	3	2	113.2699966430664	23.1299991607666	10500
65492329	1	5	4	3.5	104.06999969482422	30.670000076293945	9000
65497369	6	2	4	2	121.47000122070312	31.229999542236328	10417
65583796	24	4	5	2	121.47000122070312	31.229999542236328	18750
65603594	10	4	4	0	113.2699966430664	23.1299991607666	18750
65618601	3	5	4	3.5	113.2699966430664	23.1299991607666	9000
65624944	12	5	4	0	113.2699966430664	23.1299991607666	14000
65641952	12	4	4	6	113.2699966430664	23.1299991607666	15000
65646037	8	4	4	3.5	113.2699966430664	23.1299991607666	7000
65675458	11	5	4	0	113.2699966430664	23.1299991607666	11000
65720975	1	5	4	3.5	114.05000305175781	22.549999237060547	17500
65748209	1	5	4	3.5	120.1500015258789	30.280000686645508	16000
65832340	1	10	3	3.5	112.93000030517578	28.229999542236328	10500
65844757	5	5	3	2	113.2699966430664	23.1299991607666	20833
65845026	24	10	4	2	116.4000015258789	39.900001525878906	7000
65852574	7	5	4	8.5	117.25	31.829999923706055	9000
65881938	3	5	4	2	120.1500015258789	30.280000686645508	11500
65919291	18	1	4	3.5	113.2699966430664	23.1299991607666	13500
